image_path,site_id,task_label,v1_label,v2_label,split,is_valid
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154433133_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154433053_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154432960_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154512907_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154512567_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154512618_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154433184_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154512828_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154512669_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154433010_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154433314_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Pressure wash/20250728_154433086_iOS.jpg,WAIPIO,Pressure Washing,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Phase 2 roof/20250729_214731379_iOS.jpg,WAIPIO,Roof Cleaning,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Phase 2 roof/20250722_221333054_iOS.jpg,WAIPIO,Roof Cleaning,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Phase 2 roof/20250722_221334332_iOS.jpg,WAIPIO,Roof Cleaning,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Phase 2 roof/20250722_221333520_iOS.jpg,WAIPIO,Roof Cleaning,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Phase 2 roof/20250722_232147756_iOS.jpg,WAIPIO,Roof Cleaning,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Phase 2 roof/20250722_221333911_iOS.jpg,WAIPIO,Roof Cleaning,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Phase 2 roof/20250722_221334751_iOS.jpg,WAIPIO,Roof Cleaning,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Building lights/20250727_075243422_iOS.heic,WAIPIO,Lighting,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Building lights/20250727_075203088_iOS.heic,WAIPIO,Lighting,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Building lights/20250727_074929103_iOS.heic,WAIPIO,Lighting,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/Building lights/20250727_075233171_iOS.heic,WAIPIO,Lighting,Other,Unlabeled,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Phase 2 roof/20250626_214402874_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Phase 2 roof/20250626_214403373_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Phase 2 roof/20250626_214404808_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Phase 2 roof/20250701_114815204_iOS.heic,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Phase 2 roof/20250626_214401983_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Phase 2 roof/20250626_214404250_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Phase 2 roof/20250626_214403778_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Monthly log/20250604_200933068_iOS.heic,WAIPIO,General Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Monthly log/20250604_200938373_iOS.heic,WAIPIO,General Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Monthly log/20250604_200921128_iOS.heic,WAIPIO,General Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Monthly log/20250604_200947786_iOS.heic,WAIPIO,General Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Medical roof/20250626_211937042_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Medical roof/20250626_211920440_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Medical roof/20250626_211935910_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Medical roof/20250626_211934014_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Medical roof/20250626_211940180_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Medical roof/20250626_211941233_iOS.jpg,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Medical roof/20250701_114825259_iOS.heic,WAIPIO,Roof Cleaning,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Graffiti/20250507_011508706_iOS.heic,WAIPIO,Graffiti/Stickers,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Graffiti/20250507_012109074_iOS.heic,WAIPIO,Graffiti/Stickers,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Graffiti/20250507_011752012_iOS.heic,WAIPIO,Graffiti/Stickers,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Graffiti/20250507_011815430_iOS.heic,WAIPIO,Graffiti/Stickers,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Parking lights/20250614_054007960_iOS.heic,WAIPIO,Lighting,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Parking lights/20250614_054149975_iOS.heic,WAIPIO,Lighting,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Parking lights/20250614_054023796_iOS.heic,WAIPIO,Lighting,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Parking lights/20250614_054043369_iOS.heic,WAIPIO,Lighting,Other,After,train,True
data/original/WAIPIO/Waipio Shopping Center May/DONE Parking lights/20250614_053854418_iOS.heic,WAIPIO,Lighting,Other,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_083948033_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_073619149_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_073630261_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_083050345_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_083045591_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_073649855_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_083034010_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_083038255_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_074657348_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_083127600_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_074631069_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_084004961_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_073635210_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_074633728_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_083058435_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_083853769_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_083856693_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_074641011_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_084017619_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_084011173_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_074701108_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_073643660_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_083851196_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_073622981_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_083055451_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,Other,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Pressure wash entrance done/20250906_074649213_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Dodo/20250906_192239413_iOS.heic,CENTER_OF_WAIKIKI,General Cleaning,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Dodo/20250908_034109000_iOS.png,CENTER_OF_WAIKIKI,General Cleaning,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_080628936_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_084441985_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_074224914_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_084452003_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_092115940_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_084456402_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_092124454_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_092120969_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_080632280_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_080635687_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_074214539_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/Pressure wash 2nd floor done/20250912_084438852_iOS.heic,CENTER_OF_WAIKIKI,Pressure Washing,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Restroom/20250916_195935398_iOS.heic,CENTER_OF_WAIKIKI,Restroom,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Restroom/20250916_201319056_iOS.heic,CENTER_OF_WAIKIKI,Restroom,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Restroom/20250916_195834470_iOS.heic,CENTER_OF_WAIKIKI,Restroom,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Restroom/20250919_171839075_iOS.heic,CENTER_OF_WAIKIKI,Restroom,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Restroom/20250916_201246369_iOS.heic,CENTER_OF_WAIKIKI,Restroom,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Restroom/20250919_170258818_iOS.heic,CENTER_OF_WAIKIKI,Restroom,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage lights/20250905_225544765_iOS.heic,CENTER_OF_WAIKIKI,Lighting,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage lights/20250905_225119578_iOS.heic,CENTER_OF_WAIKIKI,Lighting,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage lights/20250905_232942156_iOS.heic,CENTER_OF_WAIKIKI,Lighting,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage lights/20250905_225602638_iOS.heic,CENTER_OF_WAIKIKI,Lighting,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage lights/20250905_233007604_iOS.heic,CENTER_OF_WAIKIKI,Lighting,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage lights/20250905_222956473_iOS.heic,CENTER_OF_WAIKIKI,Lighting,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage lights/20250905_225132229_iOS.heic,CENTER_OF_WAIKIKI,Lighting,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage lights/20250905_222930853_iOS.heic,CENTER_OF_WAIKIKI,Lighting,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage trash done/20250905_234634301_iOS.heic,CENTER_OF_WAIKIKI,Trash Removal,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage trash done/20250905_232514679_iOS.heic,CENTER_OF_WAIKIKI,Trash Removal,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage trash done/20250905_225931049_iOS.heic,CENTER_OF_WAIKIKI,Trash Removal,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage trash done/20250905_234347716_iOS.heic,CENTER_OF_WAIKIKI,Trash Removal,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage trash done/20250905_234517049_iOS.heic,CENTER_OF_WAIKIKI,Trash Removal,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage trash done/20250905_234626663_iOS.heic,CENTER_OF_WAIKIKI,Trash Removal,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage trash done/20250905_235551815_iOS.heic,CENTER_OF_WAIKIKI,Trash Removal,After,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage trash done/20250905_235533807_iOS.heic,CENTER_OF_WAIKIKI,Trash Removal,Before,After,train,True
data/original/CENTER_OF_WAIKIKI/Center of Waikiki September/DONE Garage trash done/20250905_230204169_iOS.heic,CENTER_OF_WAIKIKI,Trash Removal,Before,After,train,True
